residence	address	registration	current_location 	company	birthdate	ssn	user_id	username	mail	name	blood_group	station_ID
		30 Mar 2025	(Decimal('85.487451'), Decimal('170.652951'))	Iannuzzi, Badoglio e Luria e figli		BRMVRC37E24G365C	1640	domenicobersani	leone39@libero.it	Fabio Paolucci-Celentano	A-	364
	"Viela Rocha
Concórdia
50999-300 Lopes do Norte / GO"	2019/10/12	(Decimal('15.4073655'), Decimal('149.399914'))	da Mata Ramos S.A.		09348256700	551	sofia95	smartins@yahoo.com.br	Maria Flor Silveira	A+	673
	"Rotonda Michele, 64 Appartamento 9
11029, Glair (AO)"	10/20/2020, 00:00:00	(Decimal('-75.3666095'), Decimal('166.129836'))	Bevilacqua, Flaiano e Ferraris SPA		MRSZRA39A29I600O	1535	npascarella	ypaltrinieri@libero.it	Rossana Fallaci	A+	136
	"Mosemannplatz 4-1
30315 Peine"	2020-02-23	(Decimal('44.720218'), Decimal('-41.892758'))	Holsten	1923-10-13	806-10-7224	307	uruppersberger	trudi77@web.de	Traudl Schomber B.A.	O-	604
		06/01/2025, 00:00:00	(Decimal('29.1703955'), Decimal('50.812918'))	Hecker		998-53-1023	319	tschentschermaria-theresia	elisabethbriemer@aol.de	Silja Junken	B-	439
	"Burkard-Hettner-Ring 6
92763 Darmstadt"	09/26/2021, 00:00:00		Killer	1976-01-26	369-33-3110	1357	waltrudmargraf	reinhardtdoehn@web.de	Eckehard Zänker	O-	381
	"Estrada Leão, 2
Chácara Leonina
05272-761 das Neves das Pedras / PA"	2021-10-07	(Decimal('-35.3113675'), Decimal('-94.954257'))	Alves	2015-09-01	91450782620	1693	xnovais	isabela84@gmail.com	Lara Aragão	B+	683
	"Lago de da Cunha, 53
Grotinha
26840-732 da Cunha de Goiás / MA"	04/15/2020, 00:00:00		da Mota	1933-10-05	24187905685	791	karagao	da-rochaantonella@gmail.com	Leonardo Araújo	B+	654
	"0103 Marcus Harbors Apt. 836
South Oscarfort, AK 18839"	03/16/2021, 00:00:00	(Decimal('30.664950'), Decimal('-168.669092'))	Rivera Inc	1938-03-14	366-60-9554	1898	hmoore	megan42@yahoo.com	Troy Lutz	B+	500
	"Incrocio Leone, 21
52021, Pietraviva (AR)"	2020-05-21	(Decimal('67.198138'), Decimal('22.722745'))	Mondaini-Comolli SPA	1925-06-08	SPNMRN21H10E678U	2146	giampaolozanzi	trezzinigeronimo@tiscali.it	Dott. Puccio Fermi	O-	576
	鳥取県安房郡鋸南町筑土八幡町33丁目18番5号 パーク四番町598	2021/05/18	(Decimal('70.0937445'), Decimal('-16.917774'))	有限会社中村鉱業		325-86-7362	1560	suzukiryohei	miturumatsumoto@hotmail.com	林 裕樹	A-	658
	沖縄県長生郡長生村中川崎9丁目27番3号	2025-06-17	(Decimal('9.0305335'), Decimal('-42.032353'))	有限会社長谷川建設		837-67-5755	1987	shota78	tsubasamatsuda@gmail.com	鈴木 洋介	AB-	261
	"Janos-Benthin-Gasse 86
89450 Augsburg"	05/15/2020, 00:00:00	(Decimal('55.0300265'), Decimal('-137.961288'))	Karz AG	1923-09-02	874-41-0480	2046	schuelerlioba	viviane42@googlemail.com	Henni Säuberlich MBA.	B+	85
		18 Mar 2019	(Decimal('0.1350045'), Decimal('-129.655446'))	株式会社岡本水産	1961-09-10	782-14-7960	2144	shimizumiki	naokifujiwara@gmail.com	佐藤 健一	B-	197
	"Viale Ermanno, 3 Piano 5
88821, Rocca Di Neto (KR)"	2025/07/07	(Decimal('50.457913'), Decimal('-64.326786'))	Verga-Nosiglia e figli	2005-10-15	SLMNCL02R68B031H	670	nico17	marisa95@live.com	Piermaria Franceschi	O-	564
	"Contrada Angeli, 2 Piano 1
54035, Borghetto (MS)"	14 Feb 2019	(Decimal('49.6320755'), Decimal('38.275895'))	Mozart-Lombardi SPA		VLTTZN91M24A007D	914	morandioreste	pmedici@libero.it	Sig.ra Sonia Bertoni	A-	529
	"Vicolo Castioni, 686
83012, Cervinara (AV)"	01/21/2022, 00:00:00	(Decimal('71.996149'), Decimal('173.841982'))	Curci, Zanichelli e Loredan e figli	1973-03-06	CLBCRL29D67I878E	2053	rolandotoso	venezianorolando@tiscali.it	Dott. Bettina Marsili	A+	599
	滋賀県中央区豊町2丁目20番8号	04 Apr 2019	(Decimal('81.953262'), Decimal('-28.298239'))	株式会社中村ガス	2008-06-13	130-02-0541	754	gotoyuki	manabu10@hotmail.com	伊藤 稔	A+	250
	長崎県大網白里市土呂部32丁目6番16号 入谷シャルム589	07 May 2025	(Decimal('48.217905'), Decimal('157.544108'))	有限会社中村通信		378-47-0884	1424	nanami56	gyamada@hotmail.com	藤井 浩	B-	208
	"88970 Charles Land
West Lori, NC 44200"	2023-06-25	(Decimal('-44.446480'), Decimal('138.728845'))	Bauer, Galloway and Baker	2012-09-20	472-31-5405	449	pcollins	xhorne@yahoo.com	Karina Mccarty	A-	684
		13 May 2021	(Decimal('53.6814885'), Decimal('47.387347'))	Dunn Group	2007-07-26	481-96-1437	2088	danielle28	matthewowens@gmail.com	Grant Osborne	AB-	394
	"Via Vasari, 9 Piano 3
43038, San Vitale (PR)"	21 Jul 2024	(Decimal('47.8178155'), Decimal('106.821566'))	Bruno-Foa Group		MNTGNL47D63C488A	2144	agostinocontrafatto	rusticuccielena@libero.it	Puccio Fanucci-Sommaruga	O-	624
	"Vicolo Iannucci, 10 Piano 8
95048, Scordia (CT)"	2020-11-29	(Decimal('-72.485961'), Decimal('103.793845'))	Letta e figli	1952-11-13	BRMLCN74R54A445D	561	mtresoldi	kborzomi@tele2.it	Paloma Sauro-Iannucci	A-	266
	"Incrocio Patrizio, 50 Piano 8
01024, Castiglione In Teverina (VT)"	09 Jun 2022	(Decimal('-48.696630'), Decimal('35.008478'))	Sabatini, Zeffirelli e Scotto e figli	2007-12-12	CSLSRN97M19H755U	871	lisagatto	bassoromana@tim.it	Domenico Oscuro-Gangemi	B+	743
	山口県香取郡東庄町元浅草31丁目25番7号 橋場コート048	11/23/2023, 00:00:00	(Decimal('-32.181601'), Decimal('-144.100339'))	斎藤鉱業合同会社	1998-01-14	063-74-9951	982	harukayamaguchi	ishikawananami@gmail.com	清水 舞	AB-	493
	"Piazza Severino, 5
07025, Luras (SS)"	20 Nov 2018		Barberini s.r.l.	2005-01-18	DNNNSD63A56I985B	217	zanichellifredo	rodolfo15@poste.it	Maura Mennea	AB+	423
	和歌山県匝瑳市戸塚町16丁目17番9号 アーバン外国府間542	2022/10/11	(Decimal('54.6818705'), Decimal('-153.527807'))	石川銀行有限会社		124-17-0541	1080	fukudahiroshi	wwatanabe@hotmail.com	中島 さゆり	O-	126
	"660 Jeffery Flat Suite 038
East Rachelside, PA 81316"	2020/01/02	(Decimal('60.4481515'), Decimal('-73.120795'))	Potter-Carroll	1965-06-01	021-85-7649	1827	melissaking	zpeterson@gmail.com	Brandon Gibson	B+	499
	福井県安房郡鋸南町白金台9丁目25番10号 白金台パレス153	2020/01/19	(Decimal('-70.3840215'), Decimal('-143.936669'))	青木銀行株式会社		769-26-1361	1937	umiura	yumikonakajima@hotmail.com	石井 七夏	AB+	154
	三重県横浜市中区戸島14丁目5番18号 アーバン吾妻橋340	2024-06-05	(Decimal('0.623313'), Decimal('13.975937'))	株式会社太田印刷	2003-12-13	743-47-0174	571	satoyoko	sotaromatsuda@yahoo.com	田中 里佳	B-	610
	"Via Andreozzi, 60 Appartamento 3
00151, Roma (RM)"	11/16/2019, 00:00:00		Roth SPA		LMBBRR57H55F399J	2	raffaele12	silvioferrucci@tim.it	Ivan Toso	O-	391
	"Viale Bonino, 46
39018, Terlan (BZ)"	2019/06/02	(Decimal('54.342539'), Decimal('-18.667795'))	Niscoromni, Majorana e Maglio SPA		PRSTNI09R11C002C	1661	mazzocchilucio	bovasilvia@tiscali.it	Jolanda Finotto	AB-	544
	"Trecho de Ribeiro, 45
Nova Vista
71947520 Pastor / RJ"	06/09/2025, 00:00:00	(Decimal('41.106013'), Decimal('-152.986868'))	Peixoto Sales S.A.		60378952102	2003	bruna63	emanuel27@yahoo.com.br	Sr. Oliver da Costa	B+	327
	"Chácara de Araújo, 16
Vila Independencia 1ª Seção
29476-589 Mendes de Albuquerque / BA"	2021-08-13	(Decimal('-39.057222'), Decimal('-112.001088'))	Viana	1956-04-20	47039258692	133	agathada-costa	rodriguesisadora@bol.com.br	Ágatha Martins	A+	188
	"70682 Brown Center Suite 274
West Christyfurt, AS 08340"	2024-06-07	(Decimal('-66.059907'), Decimal('7.419042'))	Cox LLC	1957-08-21	420-39-9675	352	ymartinez	thomasholmes@yahoo.com	Angela Marsh	O+	609
	"Folker-Linke-Gasse 54
65943 Eichstätt"	04/19/2023, 00:00:00	(Decimal('-28.266602'), Decimal('94.941352'))	Adler	2013-09-24	823-30-3220	1853	antonieradisch	elfinohlmans@googlemail.com	Hatice Hethur-Jungfer	O+	381
		2023-11-01	(Decimal('71.150485'), Decimal('-130.346147'))	Mendes Alves S.A.	1915-11-17	30976548283	1777	duartemarina	tborges@hotmail.com	Miguel Ribeiro	AB-	370
	"Estrada Vinicius Costela, 64
Santa Tereza
53779-557 da Luz / SE"	10/18/2022, 00:00:00	(Decimal('6.708272'), Decimal('11.819952'))	Ramos	1995-10-07	29318407505	489	eduarda27	luiz-otavio10@hotmail.com	Jade Souza	B-	653
	"Viale Benedetti, 91 Appartamento 42
28071, Borgolavezzaro (NO)"	2022/08/03	(Decimal('77.142170'), Decimal('149.191802'))	Martinelli Group		MNTLNE10E11E310Z	744	vivaldieleanora	zzito@libero.it	Gianna Boezio-Giorgetti	O+	369
	"Vicolo Porcellato, 72 Piano 7
13893, Donato (BI)"	04 Apr 2020	(Decimal('64.738577'), Decimal('53.226644'))	Lussu-Vasari Group	1921-07-09	CNRNGC84B19D794J	1468	silviaorengo	luigi00@virgilio.it	Fiorenzo Coppola	O-	716
	"Säuberlichstraße 27
60551 Hechingen"	2022-01-28	(Decimal('0.1330345'), Decimal('62.947535'))	Fliegner Stiftung & Co. KGaA	2014-10-01	236-53-1823	1971	udo98	lindnerarthur@web.de	Elfriede Zimmer B.Eng.	O+	54
		09 Feb 2022	(Decimal('-64.964653'), Decimal('-104.396936'))	Gallegos-Medina	1927-07-31	548-78-4167	807	timothy70	davidcollins@gmail.com	Mary Porter	A-	264
	"Linus-Dietz-Ring 293
63676 Rochlitz"	03 Feb 2025	(Decimal('-63.579201'), Decimal('153.863648'))	Bonbach GmbH & Co. KG	1972-12-07	996-05-0710	1067	patrikbeyer	jjockel@hotmail.de	Henner Sauer MBA.	B+	348
	"Avenida de Camargo, 3
São Lucas
62894254 Machado do Amparo / RO"	01 Sep 2025	(Decimal('4.766367'), Decimal('23.144937'))	Moreira	1932-04-28	24079561849	332	eduarda81	ffernandes@gmail.com	Henry Alves	AB+	492
	"Incrocio Fernanda, 41 Piano 1
82034, San Lorenzo Maggiore (BN)"	15 Jan 2019	(Decimal('41.271755'), Decimal('131.828882'))	Trezzini, Tasso e Toscanini s.r.l.	1926-11-21	RGHMRN72T45E235J	1344	mlonghena	sorrentinovalerio@hotmail.com	Loredana Smirnoff	A+	473
	"Viaduto Melissa Campos, 1
Vila Nova Dos Milionarios
31620-790 Sales de Lima / RO"	2025-02-16	(Decimal('-38.8005055'), Decimal('-178.067063'))	Sá - ME	1929-08-30	69487013296	279	barbosamatteo	renannovaes@yahoo.com.br	Luiza Ferreira	B+	274
	滋賀県印旛郡本埜村北青山33丁目7番18号	07/23/2024, 00:00:00	(Decimal('63.664847'), Decimal('-28.597251'))	田中電気有限会社		558-59-5576	1531	inoueshota	katoyoko@hotmail.com	藤原 浩	A-	301
	"218 Williams Streets Apt. 632
Lake Holly, HI 31466"	03/12/2021, 00:00:00	(Decimal('-45.9659485'), Decimal('166.588905'))	Barrett-Griffin	1987-10-15	578-15-6767	184	annetteoconnor	tray@hotmail.com	Philip Smith	A+	130
	"246 Miller Alley Apt. 916
North Erika, NV 79236"	2024-11-16	(Decimal('53.9330655'), Decimal('80.462571'))	Hanson, Evans and Barber		617-03-2952	17	jmann	uhernandez@gmail.com	Jessica Cook DVM	O+	364
	山口県印旛郡本埜村鍛冶ケ沢9丁目6番15号 百村ハイツ247	2020-02-12	(Decimal('7.0872065'), Decimal('-106.892615'))	有限会社伊藤運輸		506-97-9308	1845	yoshidanaoki	saitoyosuke@yahoo.com	前田 亮介	B-	281
		2022/04/16	(Decimal('31.274466'), Decimal('69.234451'))	Asmundo, Gasperi e Turchi SPA	1915-10-09	VTTLVI60L14G997Y	1992	tomeilidia	ksauli@outlook.com	Pasquale Geraci	B+	478
	"Pátio de Gonçalves, 1
Nova Suíça
66487862 Almeida / MG"	26 Apr 2019	(Decimal('75.754686'), Decimal('-28.598117'))	Nunes Porto S.A.		54218960305	758	rodrigo61	agathalima@uol.com.br	Sra. Ana Clara Cunha	AB+	298
		2019/06/10		Wallace, Davis and Thompson		068-19-1643	907	kross	brandonscott@gmail.com	Heather Coleman	AB+	42
		2023/09/11	(Decimal('-19.2490585'), Decimal('4.324678'))	Levine Inc		520-99-3990	1315	stephaniegarcia	lmckee@gmail.com	Samantha Gregory	O-	226
	大阪府横浜市中区筑土八幡町31丁目11番8号 氏家アーバン989	2020-07-10	(Decimal('-85.070891'), Decimal('94.835253'))	山田鉱業有限会社		795-72-4871	271	vfujii	satotomoya@yahoo.com	渡辺 晃	AB+	170
		2025/09/20	(Decimal('-36.594387'), Decimal('-98.706982'))	Morpurgo-Montessori Group	2023-08-03	RGGLLR15C21L460W	200	nugnesgiacobbe	zaira83@poste.it	Sophia Monduzzi-Gangemi	B-	461
	"Strada Gentili, 686 Piano 5
60010, Ponte Rio Di Monterado (AN)"	2020-02-20	(Decimal('-37.157700'), Decimal('-85.840008'))	Condoleo s.r.l.	1960-07-29	RMLNTT88D05D592R	1379	veniergabriele	fabrizia31@libero.it	Sig. Giuseppe Scialpi	A+	267
	"6806 Kaitlin Fork
Mitchellmouth, MH 92681"	2025-07-04	(Decimal('70.804305'), Decimal('-106.334861'))	Hamilton-Ross		680-86-5769	60	clarkdaniel	zoe40@hotmail.com	Victoria Brown	O+	280
	"Vicolo Damiano, 6 Appartamento 5
42032, Cervarezza (RE)"	01 Jun 2022	(Decimal('-35.476442'), Decimal('37.360160'))	Rastelli Group	1964-08-15	RTCTLC13P54G671B	1838	anita96	gianna22@libero.it	Irma Camiscione	A-	663
	岐阜県西多摩郡瑞穂町中鉢石町26丁目17番2号	2024/03/09	(Decimal('74.440810'), Decimal('-137.464339'))	有限会社森運輸	2022-07-19	017-99-2348	184	fsakamoto	kondorei@yahoo.com	阿部 知実	AB+	515
	"Borgo Doria, 27
88835, Roccabernarda (KR)"	10/13/2022, 00:00:00	(Decimal('-13.181949'), Decimal('-70.307753'))	Bianchi, Cimarosa e Fuseli s.r.l.		SDDCRL06M06H270Z	1994	piacentinigianmarco	toninellimichela@live.com	Giuliano Fiorucci-Fornaciari	A-	30
	岡山県印西市幸手1丁目18番5号 コート箪笥町655	20 Nov 2018	(Decimal('14.8181445'), Decimal('-159.310591'))	山下食品合同会社	1945-05-29	874-19-7134	25	manabu60	thashimoto@hotmail.com	鈴木 篤司	A-	256
	福井県八千代市花川戸32丁目27番18号	18 Nov 2020		佐々木通信株式会社		827-20-7622	346	mkobayashi	shoheimiura@yahoo.com	佐々木 浩	O-	234
	静岡県大島町四番町37丁目9番9号 コート小入562	01/29/2022, 00:00:00	(Decimal('81.735510'), Decimal('44.869347'))	山田保険合同会社		411-62-1544	2130	shotakobayashi	yuisato@hotmail.com	加藤 美加子	AB+	469
	"Vicolo Michelangeli, 465 Piano 8
23892, Bulciago (LC)"	07 May 2023	(Decimal('28.7461975'), Decimal('50.430817'))	Fanucci s.r.l.		SCRPPZ24H54H646Q	1468	pasqualegranatelli	ciro11@tin.it	Daria Pacetti	A-	29
	"562 Mejia Cove
Tinafurt, SC 33369"	2021-08-06	(Decimal('55.857867'), Decimal('19.522976'))	Weiss-Freeman	1988-10-21	777-33-9257	430	jamiejohns	david85@hotmail.com	Margaret Schroeder	A-	256
	"07054 Campbell Land
North Rebecca, MP 21167"	2023/07/18	(Decimal('31.7220715'), Decimal('14.450669'))	Hernandez, Terry and Brown	1990-06-17	219-73-0116	771	xstokes	masseytimothy@hotmail.com	Melissa Jones	O+	382
	"Aeroporto Peixoto
Grotinha
82152-210 Correia de Almeida / AM"	04/19/2022, 00:00:00	(Decimal('86.370569'), Decimal('-41.602654'))	Casa Grande	1969-11-24	83142796096	896	dcastro	bcassiano@bol.com.br	Ana Julia Camargo	AB-	730
		2025/08/24	(Decimal('-55.361538'), Decimal('53.687792'))	Machado - EI	2018-10-30	30489216722	1561	pietromoraes	azevedocaroline@ig.com.br	Ana Liz Leão	B+	306
	"32442 Marshall Forks Suite 946
South Cameronshire, WA 81287"	2022/01/06		Boyd-Baker		821-72-1109	1409	jonesmolly	stevenhopkins@yahoo.com	Stephanie Jones	B-	441
		2020-01-28	(Decimal('23.957503'), Decimal('174.989788'))	Jessel Schmidt OHG mbH	1942-02-10	159-70-6498	1469	larissaadolph	janusz07@yahoo.de	Dipl.-Ing. Bogdan Gumprich	A+	357
		10/17/2024, 00:00:00	(Decimal('44.0510905'), Decimal('150.006235'))	中川水産有限会社		622-69-7851	819	ugoto	kaorikimura@yahoo.com	山田 幹	A-	274
	"Contrada Zeffirelli, 81 Appartamento 99
88825, Savelli (KR)"	2022/09/20	(Decimal('-9.3073275'), Decimal('9.429117'))	Ceri s.r.l.	1948-02-11	PNEVNN84T50I578N	1103	staglienogionata	marisacomisso@yahoo.com	Massimiliano Ungaretti	A+	184
	"Miroslawa-Schlosser-Platz 5/9
92334 Döbeln"	11/20/2018, 00:00:00	(Decimal('-35.133618'), Decimal('109.806659'))	Hörle	1917-02-15	855-50-0177	1050	schollhans-gerd	jgude@web.de	Carolina Kade	O-	95
	"Schomberring 8/3
13316 Ebern"	2019/08/15	(Decimal('67.275700'), Decimal('-42.368592'))	Spieß		642-15-9499	1607	schleichgeorge	winklerguelten@aol.de	Selim Albers B.Eng.	AB+	467
	"Stretto Manolesso, 223 Appartamento 97
80025, Casandrino (NA)"	2022/11/24	(Decimal('23.487723'), Decimal('-34.826770'))	Benussi, Iannotti e Leblanc Group		VCLGRL49B27M070V	235	clelia08	carmelomalipiero@libero.it	Filippo Malpighi-Tornatore	O-	149
	"2527 Stacy Extensions
Myersbury, ND 56729"	2025/04/15		Hawkins PLC	1992-03-04	721-84-5146	1932	gonzalezwilliam	collinssean@gmail.com	Javier Harmon	AB+	26
	"Heßallee 1-5
39602 Spremberg"	18 Jun 2024	(Decimal('-42.461691'), Decimal('21.030709'))	Junitz AG & Co. OHG	2013-01-08	525-53-0842	946	warmergottlob	fischerlioba@gmx.de	Dipl.-Ing. Claas Beyer	O-	557
		2024-10-11	(Decimal('-77.039945'), Decimal('-90.705185'))	Heuser	1997-08-27	510-05-9807	366	kensyali	schachtsarah@gmail.com	Attila Renner-Eigenwillig	O+	425
	"Heydrichplatz 5
66860 Calau"	17 Oct 2024	(Decimal('-23.8746495'), Decimal('101.867855'))	Dörschner Drub e.V.	1993-08-04	838-84-2990	2012	marc50	mosemannclarissa@gmx.de	Stilla Stahr	O-	542
	"Morro de Porto
Marieta 3ª Seção
06918871 Pastor de Goiás / SP"	03/07/2024, 00:00:00	(Decimal('-72.9932095'), Decimal('-11.842652'))	Campos Ltda.	1914-09-19	39816274078	1195	vitor-hugobrito	isaquesa@yahoo.com.br	Benjamim Casa Grande	AB+	275
	千葉県立川市下吉羽34丁目8番19号 シティ五味ヶ谷709	2022-02-21	(Decimal('72.7142765'), Decimal('109.811840'))	株式会社中村通信		547-32-0003	1423	mai69	fkobayashi@gmail.com	佐々木 健一	AB+	441
	"Aeroporto de Montenegro, 302
São Luiz
40720841 Vasconcelos / PE"	2025/01/28	(Decimal('3.5188625'), Decimal('13.808368'))	da Rocha Porto Ltda.	1997-10-14	02397486547	158	nfreitas	da-cruzalexia@gmail.com	Felipe Lima	A+	340
	"Eigenwilligplatz 24-77
89727 Oschatz"	2024/10/23	(Decimal('-27.7483445'), Decimal('50.451845'))	Gnatz AG & Co. OHG	1953-07-20	299-51-5363	753	nmude	yilmazloechel@gmx.de	Henriette Junk-Lindner	A-	629
	"Canale Natalia, 180 Piano 3
09071, Abbasanta (OR)"	2024-12-02	(Decimal('1.1437785'), Decimal('-113.430391'))	Pavanello, Medici e Castellitto Group		NCLNGL73L63M330V	326	sandra79	barillarodurante@yahoo.com	Marcella Silvestri	AB-	513
	"Esplanada Ravi Farias, 4
Ipiranga
80579-795 da Rosa do Sul / MA"	2021-06-22	(Decimal('37.9375825'), Decimal('138.114191'))	Ramos		09184375205	781	laraujo	castrogiovanna@ig.com.br	Cauã da Mota	AB+	166
	"Estrada Teixeira, 9
Garças
81342-503 Cardoso / AC"	2020-11-07	(Decimal('51.4362905'), Decimal('-143.008591'))	da Cunha		58401326753	1799	ribeiroryan	andre44@uol.com.br	Nicole Cardoso	B+	46
	"Morro Brito, 521
Vila Trinta E Um De Março
01227-023 Santos das Flores / RN"	2024-12-11		Ferreira Rodrigues S/A	1975-03-23	12453680790	1731	luan42	mramos@bol.com.br	Ana Luiza Ferreira	A+	698
		2023-12-06	(Decimal('-50.7741385'), Decimal('65.747056'))	Campos	1996-05-27	04861259398	705	kmarques	lunnada-conceicao@hotmail.com	Rebeca Viana	B-	571
	大分県横浜市瀬谷区押上41丁目17番12号 小入コート483	2022-07-29	(Decimal('-46.8185875'), Decimal('14.618070'))	加藤運輸合同会社	1979-02-25	596-15-9371	1744	watanabeyoko	hiroshi33@hotmail.com	石井 春香	B+	206
	"868 Johnson Hills Apt. 433
Lake Tracy, VT 56679"	25 Jun 2020	(Decimal('-16.0054285'), Decimal('-26.438518'))	Weeks-Hall	1934-10-16	799-83-8037	1728	pwalker	smithjames@yahoo.com	Debra Sandoval	A-	654
	"Stahrstraße 62/46
26190 Schwarzenberg"	2018-10-13	(Decimal('-36.115754'), Decimal('-122.014138'))	Noack	1959-01-12	027-74-3481	1995	hans-joerg11	annedorepaffrath@web.de	Cathrin Trüb	AB-	120
	"Gehringerstr. 25-62
96927 Großenhain"	04/18/2024, 00:00:00	(Decimal('18.2901295'), Decimal('-158.654572'))	Mangold Stey GbR		565-73-7578	184	stanislav23	reinhard40@hotmail.de	Maximilian Bruder	AB-	683
		2020-10-04	(Decimal('-57.109783'), Decimal('0.712777'))	Clark Inc	1939-04-05	189-23-0535	919	suttonsarah	andrewlee@gmail.com	Keith Scott	B+	700
	"PSC 6850, Box 0412
APO AA 61832"	2023/08/02		Hansen, White and Moore	1978-02-17	326-50-4080	975	nicole13	uacosta@yahoo.com	Isaiah Davila	O-	310
	"Marianna-Weimer-Platz 6984
06720 Güstrow"	27 Apr 2021	(Decimal('-49.3096295'), Decimal('88.691486'))	Fiebig AG & Co. KG		826-31-7011	1849	zruppert	plathalwina@gmx.de	Andrew Grein Groth	B-	449
	島根県小金井市松石5丁目4番2号	2021-01-03	(Decimal('42.437594'), Decimal('32.892407'))	井上印刷株式会社	2021-09-16	822-29-3319	1752	nishimurakenichi	dabe@yahoo.com	加藤 香織	AB-	288
	"Rotonda Tacchini, 484 Piano 8
33083, Taiedo (PN)"	03/10/2019, 00:00:00	(Decimal('55.960329'), Decimal('-49.508250'))	Versace s.r.l.	1931-05-26	RTSNTT68E07H538U	283	flavia03	guglielmo85@libero.it	Angelina Ossani-Salvemini	O-	609
		23 Jun 2022	(Decimal('-22.405263'), Decimal('-9.102666'))	Kraushaar Kraushaar AG	2021-12-31	048-74-6876	786	ellenklemm	bkostolzin@web.de	Albrecht Scholl	O+	673
	"0779 Robinson Keys
West Joe, CO 26085"	2025-07-22	(Decimal('-34.9253415'), Decimal('-172.535115'))	Mosley LLC		005-25-2757	1852	davisdevon	yruiz@hotmail.com	Aaron Flores	B+	358
	"Incrocio Bettin, 357 Piano 3
30037, Scorze' (VE)"	2022-01-07	(Decimal('-73.815882'), Decimal('14.277027'))	Paolucci s.r.l.		STRGSP01P27G786M	885	ermannofinotto	omarinetti@tiscali.it	Dott. Gianmarco Gatto	A-	285
	"Passarela Isadora Silva, 40
Mineirão
54592192 da Cruz / AP"	2025/05/17	(Decimal('55.7364565'), Decimal('150.161907'))	Camargo Viana Ltda.	2012-10-17	21709458305	1993	alana96	fernanda74@gmail.com	Gabriela Camargo	O-	287
	"6680 Daniels Manor
Lake Larrytown, CO 49289"	2019/05/05	(Decimal('32.315797'), Decimal('92.736704'))	Stewart Group	1930-03-06	585-80-6062	60	brentkelly	tracyhenderson@gmail.com	Tracy Molina	A+	554
	大分県調布市太田ヶ谷35丁目23番20号 東神田コート347	2025-07-25	(Decimal('14.4804015'), Decimal('-101.807728'))	合同会社橋本電気	2024-07-06	261-14-1296	301	manabu83	hasegawaakemi@yahoo.com	松田 結衣	O+	377
	"Trecho Alexia da Costa, 9
Piratininga
09186-806 Sampaio do Sul / RN"	2023/01/13	(Decimal('-68.2332395'), Decimal('111.069157'))	Correia		97341280514	1773	henriqueda-cunha	portodavi-miguel@yahoo.com.br	Sr. Luiz Fernando Rodrigues	AB-	692
